部门,是否有排行,是否有提醒,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度.KM.H.,急加速,急减速,急转弯,疲劳驾驶.次数.,夜间驾驶时长.H.,日期,驾驶行为评分,插拔
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/2,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/2,0,未拔出
02有排行无提醒,1,0,皖AT0657,541.47,88097.17,62.97,17.18,31.52,107,260,15,2,7.19,2020/8/3,43.85,未拔出
02有排行无提醒,1,0,皖AT0601,323.02,71256.32,47.74,12.84,25.16,246,299,2,1,4.06,2020/8/3,34.19,未拔出
02有排行无提醒,1,0,皖AT0541,303.63,95794.07,45.64,13.5,22.49,44,80,4,2,0.9,2020/8/3,48.99,未拔出
02有排行无提醒,1,0,皖AT0620,241.42,45478.14,42.2,13.02,18.54,16,72,3,1,2.49,2020/8/3,68.77,未拔出
02有排行无提醒,1,0,皖AT0613,128.76,43040.16,22.05,6.2,20.77,23,106,4,0,2.91,2020/8/3,66.84,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/3,0,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,粤BL05M1,0,5774.86,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/3,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/3,0,未拔出
02有排行无提醒,1,0,皖AT0620,384.4,45862.54,51.71,13.95,27.56,34,192,8,2,9.48,2020/8/4,32.66,未拔出
02有排行无提醒,1,0,皖AT0541,378.65,96172.72,51.28,14.73,25.71,82,120,7,2,1.4,2020/8/4,51.78,未拔出
02有排行无提醒,1,0,皖AT0657,350.77,88447.94,41.01,14.31,24.51,40,145,4,1,3.34,2020/8/4,64.27,未拔出
02有排行无提醒,1,0,皖AT0601,346.8,71603.12,53.4,15.57,22.27,310,303,8,2,3.16,2020/8/4,41.57,未拔出
02有排行无提醒,1,0,皖AT0613,2.63,43042.79,4.7,2.76,0.95,0,0,0,0,2.76,2020/8/4,57.99,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/4,0,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,粤BL05M1,0,5774.86,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/4,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/4,0,未拔出
02有排行无提醒,1,0,皖AT0657,444.09,88892.03,58.41,16.97,26.17,104,351,19,2,7.32,2020/8/5,43.23,未拔出
02有排行无提醒,1,0,皖AT0601,394.23,71997.35,53.98,14.6,27,210,254,1,2,1.92,2020/8/5,39.4,未拔出
02有排行无提醒,1,0,皖AT0541,347.28,96520,49.4,14.65,23.71,34,82,6,2,0.85,2020/8/5,38.05,未拔出
02有排行无提醒,1,0,皖AT0613,250.66,43293.45,39.12,13.96,17.96,93,180,10,1,9.39,2020/8/5,33.41,未拔出
02有排行无提醒,1,0,皖AT0620,91.11,45953.65,14.59,4.33,21.04,2,37,0,0,0.8,2020/8/5,82.49,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/5,0,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,粤BL05M1,0,5774.86,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/5,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/5,0,未拔出
02有排行无提醒,1,0,皖AT0601,360.06,72357.41,52.24,15.09,23.86,202,228,1,1,2.8,2020/8/6,39.21,未拔出
02有排行无提醒,1,0,皖AT0657,294.08,89186.11,38.84,13.21,22.26,41,116,6,2,2.31,2020/8/6,61.09,未拔出
02有排行无提醒,1,0,皖AT0541,290.08,96810.08,38.47,13.94,20.81,32,89,6,1,0.6,2020/8/6,66.91,未拔出
02有排行无提醒,1,0,皖AT0613,280.22,43573.67,35.22,10.83,25.87,68,201,4,1,7.07,2020/8/6,35.67,未拔出
02有排行无提醒,1,0,皖AT0620,139.98,46093.63,23.83,7.67,18.25,16,54,1,1,1.61,2020/8/6,48.26,未拔出
02有排行无提醒,1,0,粤BL05M1,67.64,5842.5,6.18,1.95,34.69,5,13,6,0,0.31,2020/8/6,82.54,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/6,100,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/6,0,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/6,100,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/6,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/6,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/6,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/6,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/6,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/6,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/6,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/6,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/6,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/6,0,未拔出
02有排行无提醒,1,0,皖AT0657,522.76,89708.87,61.53,19.43,26.9,143,287,6,2,11.29,2020/8/7,32.64,未拔出
02有排行无提醒,1,0,皖AT0613,327.49,43901.16,39.18,12.67,25.85,104,246,4,1,14.3,2020/8/7,26.45,未拔出
02有排行无提醒,1,0,皖AT0601,310.18,72667.59,49.35,15.07,20.58,241,247,6,2,1.91,2020/8/7,49.46,未拔出
02有排行无提醒,1,0,皖AT0541,295.96,97106.04,39.21,12.38,23.91,47,98,7,1,0.36,2020/8/7,70.32,未拔出
02有排行无提醒,1,0,皖AT0620,288.73,46382.36,39.38,14.75,19.57,33,126,12,2,4.47,2020/8/7,28.21,未拔出
02有排行无提醒,1,0,粤BL05M1,11.08,5853.58,1.83,0.83,13.35,5,1,1,0,0.32,2020/8/7,93.55,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/7,0,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/7,100,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/7,100,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/7,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/7,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/7,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/7,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/7,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/7,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/7,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/7,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/7,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/7,0,未拔出
02有排行无提醒,1,0,皖AT0657,587.79,90296.66,53.67,12.96,45.35,23,116,5,2,4.14,2020/8/8,55.7,未拔出
02有排行无提醒,1,0,皖AT0601,385.48,73053.07,54.16,15.18,25.39,227,270,7,2,1.98,2020/8/8,43.46,未拔出
02有排行无提醒,1,0,皖AT0541,257.83,97363.87,33.17,11.13,23.17,51,85,4,0,0.75,2020/8/8,78.26,未拔出
02有排行无提醒,1,0,皖AT0613,248.26,44149.42,26.53,8.8,28.21,51,176,4,0,4.68,2020/8/8,46.56,未拔出
02有排行无提醒,1,0,粤BL05M1,177.41,6030.99,14.38,3.59,49.42,4,27,6,0,3.09,2020/8/8,62.29,未拔出
02有排行无提醒,1,0,皖AT0620,158.68,46541.04,25.1,7.49,21.19,13,44,4,1,0.58,2020/8/8,67.74,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/8,0,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/8,100,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/8,100,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/8,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/8,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/8,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/8,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/8,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/8,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/8,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/8,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/8,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/8,0,未拔出
02有排行无提醒,1,0,皖AT0601,375.02,73428.09,47.32,13.47,27.84,196,203,2,0,3.29,2020/8/9,62.24,未拔出
02有排行无提醒,1,0,皖AT0541,257.38,97621.25,35.04,10.94,23.53,48,70,2,2,1.02,2020/8/9,38.28,未拔出
02有排行无提醒,1,0,皖AT0613,252.23,44585.66,28.93,9.17,27.51,54,172,3,1,11.88,2020/8/9,26.63,未拔出
02有排行无提醒,1,0,皖AT0620,54.77,46595.81,8.62,2.32,23.61,3,23,1,0,0.59,2020/8/9,80.65,未拔出
02有排行无提醒,1,0,粤BL05M1,9.56,6040.55,1.4,0.55,17.38,1,8,4,0,0.27,2020/8/9,89.87,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/9,0,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,皖AT0657,0,90463.35,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/9,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/9,0,未拔出
02有排行无提醒,1,0,皖AT0541,334.5,97955.75,44.09,13.92,24.03,88,110,3,2,0.96,2020/8/10,37.84,未拔出
02有排行无提醒,1,0,皖AT0601,319.98,73748.07,47.64,14.5,22.07,263,251,6,1,1.43,2020/8/10,40.94,未拔出
02有排行无提醒,1,0,皖AT0613,309.95,44895.61,34.31,11.09,27.95,79,216,6,1,8.52,2020/8/10,43.46,未拔出
02有排行无提醒,1,0,皖AT0620,208.27,46804.08,31.6,9.77,21.32,13,58,0,1,1.18,2020/8/10,68.57,未拔出
02有排行无提醒,1,0,粤BL05M1,26.82,6067.37,4.1,1.7,15.78,16,19,5,0,0,2020/8/10,85.7,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/10,0,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,皖AT0657,0,90463.35,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/10,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/10,0,未拔出
02有排行无提醒,1,0,皖AT0601,354.39,74102.46,51.81,14.96,23.69,346,318,3,2,1.33,2020/8/11,42.68,未拔出
02有排行无提醒,1,0,皖AT0541,284.52,98240.27,36.77,11.38,25,43,59,2,1,1.49,2020/8/11,73.64,未拔出
02有排行无提醒,1,0,皖AT0613,204.83,45100.44,20.65,5.39,38,17,82,3,0,4.21,2020/8/11,67.52,未拔出
02有排行无提醒,1,0,皖AT0620,147.35,46951.43,18.83,4.53,32.53,5,66,4,0,0.06,2020/8/11,76.21,未拔出
02有排行无提醒,1,0,粤BL05M1,41.61,6108.98,5.98,2.52,16.51,4,3,2,0,1.36,2020/8/11,87.56,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/11,0,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,皖AT0657,0,90463.35,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/11,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/11,0,未拔出
02有排行无提醒,1,0,皖AT0541,288.35,98528.62,35.77,11.02,26.17,51,99,1,2,0.37,2020/8/12,59.11,未拔出
02有排行无提醒,1,0,皖AT0601,281.21,74383.67,40.62,12.83,21.92,267,231,1,0,0.97,2020/8/12,60.41,未拔出
02有排行无提醒,1,0,皖AT0620,179.29,47130.72,23.56,5.96,30.08,8,52,5,0,0.73,2020/8/12,77.05,未拔出
02有排行无提醒,1,0,粤BL05M1,30.28,6139.26,3.4,2.72,11.13,2,8,3,0,1.42,2020/8/12,85.38,未拔出
02有排行无提醒,1,0,皖AT0613,2.53,45102.97,0.47,0.3,8.43,0,0,0,0,0.17,2020/8/12,98.75,未拔出
02有排行无提醒,1,0,皖AT0657,0,90463.35,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/12,0,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/12,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/12,0,未拔出
02有排行无提醒,1,0,皖AT0601,392.04,74775.71,54.17,15.34,25.56,251,259,6,2,3.54,2020/8/13,43.06,未拔出
02有排行无提醒,1,0,皖AT0541,360.99,98889.61,46.75,14.31,25.23,48,98,3,2,0.94,2020/8/13,59.26,未拔出
02有排行无提醒,1,0,皖AT0620,355.4,47486.12,53.66,14.46,24.58,35,123,8,2,4.75,2020/8/13,54.55,未拔出
02有排行无提醒,1,0,皖AT0613,328.81,45431.78,43.36,12.01,27.38,79,150,3,0,5.62,2020/8/13,59.68,未拔出
02有排行无提醒,1,0,粤BL05M1,127.64,6266.9,12.99,4.55,28.05,7,19,4,0,1.4,2020/8/13,84.12,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/13,0,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,皖AT0657,0,90463.35,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/13,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/13,0,未拔出
02有排行无提醒,1,0,皖AT0613,369.61,45801.39,46.78,14.2,26.03,83,288,6,2,14.52,2020/8/14,12.42,未拔出
02有排行无提醒,1,0,皖AT0541,359.87,99249.48,47.26,13.95,25.8,72,94,10,2,1.8,2020/8/14,50.38,未拔出
02有排行无提醒,1,0,皖AT0601,325.52,75101.23,51.41,15.75,20.67,141,174,3,3,4.33,2020/8/14,29.99,未拔出
02有排行无提醒,1,0,皖AT0620,240.77,47726.89,32.27,8.51,28.29,6,84,11,0,3.07,2020/8/14,73.16,未拔出
02有排行无提醒,1,0,粤BL05M1,175.45,6442.35,13.62,3.2,54.83,10,25,4,0,2.86,2020/8/14,63.01,未拔出
02有排行无提醒,1,0,皖AT0641,0,2739.94,0,0,0,0,0,0,0,0,2020/8/14,0,未拔出
02有排行无提醒,1,0,皖AT0580,0,48638.31,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,皖AT0575,0,45095.47,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,皖AT0657,0,90463.35,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,皖AT0543,0,96.3,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,粤JCL629,0,13238.04,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,闽C88DN2,0,918.49,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,粤B3Q03K,0,25603.08,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,皖AYY059,0,120.25,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,粤B9XN26,0,19637.77,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,皖AT0576,0,54819.06,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,粤SL3H57,0,131.91,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,粤B7U0H5,0,852.94,0,0,0,0,0,0,0,0,2020/8/14,100,未拔出
02有排行无提醒,1,0,粤BN8G52,0,680.31,0,0,0,0,0,0,0,0,2020/8/14,0,未拔出
